id,file_name,width,height,file_size (KB),#instances,#categories,shooting angle,complete or partial,color
2496,002496.jpg,1000,750,946,5,2,side,partial,red
2497,002497.jpg,1000,1000,1544,2,1,side,partial,blue
2498,002498.jpg,1000,667,618,3,1,side,partial,gray
2499,002499.jpg,1000,667,703,3,2,side,partial,gray
2500,002500.jpg,1000,750,702,1,1,rear,partial,green
2501,002501.jpg,1000,667,434,4,2,side,partial,gray
2502,002502.jpg,1000,667,664,1,1,rear,partial,black
2503,002503.jpg,1000,667,943,7,4,front,partial,gray
2504,002504.jpg,1000,667,661,3,2,side,partial,white
2505,002505.jpg,1000,667,786,6,4,side,partial,white
2506,002506.jpg,1000,650,905,4,2,side,partial,blue
2507,002507.jpg,1000,667,945,5,2,side,partial,blue
2508,002508.jpg,1000,692,1018,2,1,side,partial,blue
2509,002509.jpg,1000,667,802,3,2,rear,partial,silver
2510,002510.jpg,1000,667,545,1,1,front,partial,white
2511,002511.jpg,1000,667,1045,2,2,side,partial,black
2512,002512.jpg,1000,667,826,1,1,side,partial,gray
2513,002513.jpg,1000,667,830,2,2,side,partial,gray
2514,002514.jpg,1000,667,822,2,2,side,partial,gray
2515,002515.jpg,1000,642,603,2,1,side,partial,white
2516,002516.jpg,1000,750,707,2,2,front,partial,silver
2517,002517.jpg,1000,750,707,3,3,side,partial,white
2518,002518.jpg,1000,750,686,2,2,side,partial,white
2519,002519.jpg,1000,667,470,1,1,side,partial,silver
2520,002520.jpg,1000,667,663,1,1,rear,partial,white
2521,002521.jpg,1000,667,969,2,2,N/A,partial,red
2522,002522.jpg,1000,667,1077,1,1,rear,partial,red
2523,002523.jpg,1000,665,748,1,1,side,partial,white
2524,002524.jpg,1000,665,846,1,1,rear,partial,N/A
2525,002525.jpg,1000,667,586,3,2,side,partial,white
2526,002526.jpg,1000,667,595,3,2,side,partial,gray
2527,002527.jpg,1000,750,646,2,1,side,partial,silver
2528,002528.jpg,1000,667,523,4,2,side,partial,silver
2529,002529.jpg,1000,667,447,3,2,side,partial,silver
2530,002530.jpg,1000,667,542,3,2,side,partial,gray
2531,002531.jpg,1000,667,474,3,1,side,partial,silver
2532,002532.jpg,1000,667,531,2,1,side,partial,silver
2533,002533.jpg,714,1000,908,3,2,side,partial,silver
2534,002534.jpg,1000,563,174,3,1,side,partial,silver
2535,002535.jpg,1000,667,752,3,1,side,partial,black
2536,002536.jpg,1000,667,675,2,2,side,partial,red
2537,002537.jpg,1000,667,806,2,2,side,partial,red
2538,002538.jpg,1000,664,516,7,3,side,partial,silver
2539,002539.jpg,1000,750,527,4,1,side,partial,silver
2540,002540.jpg,1000,667,703,2,1,side,partial,yellow
2541,002541.jpg,1000,667,711,1,1,rear,partial,silver
2542,002542.jpg,1000,688,808,1,1,front,partial,black
2543,002543.jpg,1000,750,717,1,1,front,partial,silver
2544,002544.jpg,938,1000,1138,1,1,side,partial,red
2545,002545.jpg,1000,665,889,2,1,front,partial,silver
2546,002546.jpg,1000,667,715,3,1,side,partial,black
2547,002547.jpg,1000,750,1069,4,3,front,partial,black
2548,002548.jpg,1000,667,667,1,1,side,partial,black
2549,002549.jpg,667,1000,684,3,1,side,partial,black
2550,002550.jpg,1000,563,677,2,2,N/A,partial,black
2551,002551.jpg,1000,750,696,1,1,N/A,partial,gray
2552,002552.jpg,1000,668,592,2,2,N/A,partial,gray
2553,002553.jpg,1000,668,598,2,1,front,partial,gray
2554,002554.jpg,1000,750,763,4,1,front,partial,white
2555,002555.jpg,1000,750,793,1,1,N/A,partial,white
2556,002556.jpg,1000,750,603,2,1,front,partial,white
2557,002557.jpg,1000,750,774,3,1,front,partial,white
2558,002558.jpg,1000,750,843,1,1,N/A,partial,white
2559,002559.jpg,1000,667,713,2,2,front,partial,white
2560,002560.jpg,1000,749,778,2,2,front,partial,silver
2561,002561.jpg,1000,750,986,1,1,side,partial,red
2562,002562.jpg,1000,667,789,1,1,front,partial,silver
2563,002563.jpg,1000,667,329,2,1,N/A,partial,white
2564,002564.jpg,668,1000,576,1,1,side,partial,black
2565,002565.jpg,1000,668,827,1,1,front,partial,black
2566,002566.jpg,1000,668,515,1,1,N/A,partial,silver
2567,002567.jpg,1000,667,1074,2,2,N/A,partial,white
2568,002568.jpg,1000,750,1030,1,1,N/A,partial,red
2569,002569.jpg,1000,662,843,4,2,front,partial,blue
2570,002570.jpg,1000,750,680,1,1,front,partial,white
2571,002571.jpg,1000,667,600,1,1,N/A,partial,silver
2572,002572.jpg,1000,667,403,2,1,N/A,partial,white
2573,002573.jpg,1000,667,860,3,2,front,partial,white
2574,002574.jpg,1000,665,849,4,3,front,partial,silver
2575,002575.jpg,667,1000,678,3,3,front,partial,white
2576,002576.jpg,1000,667,650,8,4,front,partial,silver
2577,002577.jpg,1000,750,815,2,1,front,partial,gray
2578,002578.jpg,1000,668,684,2,1,front,partial,gray
2579,002579.jpg,1000,750,830,3,2,front,partial,silver
2580,002580.jpg,1000,750,833,3,2,front,partial,silver
2581,002581.jpg,1000,667,892,2,2,front,partial,black
2582,002582.jpg,1000,563,446,2,2,front,partial,white
2583,002583.jpg,1000,639,537,2,1,front,partial,champagne
2584,002584.jpg,1000,820,921,2,2,front,partial,silver
2585,002585.jpg,1000,750,794,2,2,front,partial,silver
2586,002586.jpg,667,1000,1061,8,3,front,partial,red
2587,002587.jpg,1000,667,1124,9,3,front,partial,red
2588,002588.jpg,1000,749,847,2,2,side,partial,white
2589,002589.jpg,1000,724,738,2,2,front,partial,black
2590,002590.jpg,1000,667,745,3,3,front,partial,silver
2591,002591.jpg,1000,664,402,2,2,side,partial,silver
2592,002592.jpg,1000,664,526,2,1,front,partial,white
2593,002593.jpg,1000,667,617,4,3,front,partial,white
2594,002594.jpg,1000,876,773,4,2,side,partial,silver
2595,002595.jpg,1000,639,556,3,2,side,partial,silver
2596,002596.jpg,1000,545,473,3,2,side,partial,silver
2597,002597.jpg,1000,539,504,6,2,side,partial,silver
2598,002598.jpg,667,1000,720,6,3,front,partial,white
2599,002599.jpg,1000,667,632,3,1,side,partial,silver
2600,002600.jpg,1000,667,922,4,3,front,partial,red
2601,002601.jpg,667,1000,743,4,2,front,partial,black
2602,002602.jpg,1000,667,685,6,4,side,partial,white
2603,002603.jpg,1000,1000,552,1,1,side,partial,gray
2604,002604.jpg,1000,667,806,2,1,side,partial,blue
2605,002605.jpg,1000,666,852,4,4,side,partial,black
2606,002606.jpg,1000,666,775,2,1,front,partial,black
2607,002607.jpg,667,1000,883,3,1,side,partial,red
2608,002608.jpg,1000,665,649,3,2,front,partial,silver
2609,002609.jpg,1000,667,619,2,1,rear,partial,silver
2610,002610.jpg,1000,662,858,3,2,front,partial,silver
2611,002611.jpg,1000,647,744,2,2,N/A,partial,gray
2612,002612.jpg,1000,750,864,1,1,rear,partial,silver
2613,002613.jpg,1000,750,806,1,1,rear,partial,silver
2614,002614.jpg,1000,813,1069,2,2,side,partial,silver
2615,002615.jpg,1000,667,477,1,1,side,partial,gray
2616,002616.jpg,1000,750,652,2,1,N/A,partial,gray
2617,002617.jpg,1000,662,856,4,2,front,partial,green
2618,002618.jpg,1000,662,845,2,1,front,partial,green
2619,002619.jpg,1000,667,703,5,4,front,partial,green
2620,002620.jpg,1000,1000,992,2,2,front,partial,green
2621,002621.jpg,800,1000,922,1,1,side,partial,silver
2622,002622.jpg,1000,667,704,4,3,side,partial,silver
2623,002623.jpg,1000,667,611,1,1,side,partial,silver
2624,002624.jpg,1000,645,788,3,2,side,partial,silver
2625,002625.jpg,1000,662,612,2,2,rear,partial,silver
2626,002626.jpg,1000,667,582,3,3,side,partial,white
2627,002627.jpg,1000,850,962,3,1,side,partial,red
2628,002628.jpg,1000,667,519,1,1,front,partial,silver
2629,002629.jpg,1000,664,638,2,2,side,partial,blue
2630,002630.jpg,1000,667,554,1,1,side,partial,white
2631,002631.jpg,1000,750,1045,1,1,rear,partial,gray
2632,002632.jpg,1000,750,975,1,1,side,partial,gray
2633,002633.jpg,750,1000,916,1,1,rear,partial,red
2634,002634.jpg,1000,750,355,1,1,side,partial,silver
2635,002635.jpg,1000,750,495,1,1,side,partial,silver
2636,002636.jpg,1000,667,644,4,3,front,partial,white
2637,002637.jpg,1000,667,1006,4,3,front,complete,white
2638,002638.jpg,1000,667,856,5,2,side,partial,white
2639,002639.jpg,1000,675,700,2,1,front,partial,red
2640,002640.jpg,1000,667,697,1,1,rear,partial,silver
2641,002641.jpg,1000,667,696,1,1,rear,partial,silver
2642,002642.jpg,1000,667,664,1,1,rear,partial,silver
2643,002643.jpg,1000,667,789,1,1,rear,partial,silver
2644,002644.jpg,1000,667,815,1,1,rear,partial,silver
2645,002645.jpg,1000,667,673,1,1,rear,partial,silver
2646,002646.jpg,1000,667,723,3,2,rear,partial,silver
2647,002647.jpg,1000,667,798,1,1,rear,partial,silver
2648,002648.jpg,1000,667,724,4,2,side,partial,silver
2649,002649.jpg,1000,664,769,1,1,rear,partial,green
2650,002650.jpg,1000,667,654,1,1,side,partial,silver
2651,002651.jpg,667,1000,968,2,2,front,partial,silver
2652,002652.jpg,1000,667,543,1,1,rear,partial,silver
2653,002653.jpg,1000,667,645,1,1,N/A,partial,silver
2654,002654.jpg,1000,563,474,1,1,rear,partial,gray
2655,002655.jpg,563,1000,539,1,1,rear,partial,gray
2656,002656.jpg,1000,667,993,4,3,rear,partial,silver
2657,002657.jpg,667,1000,855,6,3,rear,partial,silver
2658,002658.jpg,1000,667,701,3,2,side,complete,silver
2659,002659.jpg,1000,665,677,2,1,front,partial,silver
2660,002660.jpg,1000,667,636,1,1,N/A,partial,yellow
2661,002661.jpg,1000,500,460,2,1,N/A,partial,yellow
2662,002662.jpg,1000,667,760,2,2,side,partial,silver
2663,002663.jpg,1000,667,736,1,1,N/A,partial,silver
2664,002664.jpg,1000,667,996,1,1,front,partial,silver
2665,002665.jpg,1000,667,945,2,2,front,partial,silver
2666,002666.jpg,1000,667,723,1,1,rear,partial,mixture
2667,002667.jpg,1000,667,933,2,2,front,partial,silver
2668,002668.jpg,1000,750,978,1,1,rear,partial,red
2669,002669.jpg,1000,667,801,1,1,rear,partial,red
2670,002670.jpg,1000,750,732,1,1,side,partial,silver
2671,002671.jpg,1000,667,559,4,2,side,partial,gray
2672,002672.jpg,1000,668,706,2,1,side,partial,black
2673,002673.jpg,1000,668,625,3,1,side,partial,black
2674,002674.jpg,1000,667,635,1,1,rear,partial,gray
2675,002675.jpg,1000,667,656,3,2,rear,partial,gray
2676,002676.jpg,1000,641,640,2,1,side,partial,red
2677,002677.jpg,1000,668,571,3,1,N/A,partial,blue
2678,002678.jpg,1000,750,611,1,1,N/A,partial,white
2679,002679.jpg,1000,750,635,3,1,N/A,partial,white
2680,002680.jpg,1000,667,875,3,3,front,partial,silver
2681,002681.jpg,1000,667,725,2,1,side,partial,silver
2682,002682.jpg,667,1000,705,6,3,front,partial,white
2683,002683.jpg,1000,668,765,3,2,front,partial,silver
2684,002684.jpg,1000,668,788,2,2,side,partial,silver
2685,002685.jpg,1000,667,855,2,2,front,partial,white
2686,002686.jpg,1000,667,678,2,2,front,partial,silver
2687,002687.jpg,1000,667,722,1,1,side,partial,N/A
2688,002688.jpg,1000,667,571,2,1,rear,partial,silver
2689,002689.jpg,1000,667,551,3,2,side,partial,silver
2690,002690.jpg,1000,667,391,1,1,front,partial,silver
2691,002691.jpg,1000,667,528,2,1,side,partial,white
2692,002692.jpg,1000,667,579,2,1,side,partial,white
2693,002693.jpg,1000,333,343,1,1,side,partial,silver
2694,002694.jpg,1000,667,594,1,1,side,partial,silver
2695,002695.jpg,1000,667,580,1,1,side,partial,silver
2696,002696.jpg,1000,667,633,1,1,side,partial,red
2697,002697.jpg,1000,667,591,3,3,front,partial,silver
2698,002698.jpg,1000,667,625,5,3,rear,partial,silver
2699,002699.jpg,1000,652,616,2,2,rear,partial,silver
2700,002700.jpg,1000,667,645,1,1,side,partial,silver
2701,002701.jpg,1000,667,543,3,2,side,partial,silver
2702,002702.jpg,1000,667,769,1,1,side,partial,black
2703,002703.jpg,1000,667,781,3,1,side,partial,black
2704,002704.jpg,1000,667,808,3,1,side,partial,black
2705,002705.jpg,1000,584,557,1,1,side,partial,red
2706,002706.jpg,1000,667,908,7,3,front,partial,pink
2707,002707.jpg,1000,694,716,8,3,side,partial,white
2708,002708.jpg,1000,599,638,1,1,rear,partial,blue
2709,002709.jpg,1000,606,689,2,2,rear,partial,red
2710,002710.jpg,1000,667,691,3,1,rear,partial,white
2711,002711.jpg,1000,750,723,1,1,rear,partial,black
2712,002712.jpg,1000,750,938,2,2,rear,partial,yellow
2713,002713.jpg,1000,750,865,2,2,rear,partial,white
2714,002714.jpg,1000,667,861,2,1,rear,partial,black
2715,002715.jpg,1000,667,796,2,1,side,partial,black
2716,002716.jpg,1000,662,598,3,2,rear,partial,gray
2717,002717.jpg,1000,667,724,3,3,rear,partial,gray
2718,002718.jpg,1000,750,987,2,2,rear,partial,gray
2719,002719.jpg,1000,668,587,1,1,N/A,partial,N/A
2720,002720.jpg,1000,750,644,9,2,N/A,partial,white
2721,002721.jpg,1000,667,712,7,4,rear,partial,silver
2722,002722.jpg,1000,668,720,4,2,N/A,partial,N/A
2723,002723.jpg,668,1000,770,4,3,rear,partial,N/A
2724,002724.jpg,1000,662,890,1,1,rear,partial,red
2725,002725.jpg,1000,662,764,4,3,side,partial,red
2726,002726.jpg,1000,667,731,2,2,rear,partial,red
2727,002727.jpg,1000,667,680,3,3,rear,partial,red
2728,002728.jpg,1000,490,582,4,2,rear,partial,silver
2729,002729.jpg,1000,659,759,3,1,rear,partial,silver
2730,002730.jpg,1000,750,783,2,1,rear,partial,silver
2731,002731.jpg,1000,750,784,1,1,N/A,partial,silver
2732,002732.jpg,667,1000,780,6,1,rear,partial,white
2733,002733.jpg,1000,667,876,2,2,rear,partial,black
2734,002734.jpg,1000,945,880,6,3,side,partial,black
2735,002735.jpg,1000,667,727,1,1,rear,partial,white
2736,002736.jpg,1000,667,770,1,1,rear,partial,white
2737,002737.jpg,1000,667,719,1,1,rear,partial,white
2738,002738.jpg,1000,667,605,1,1,rear,partial,silver
2739,002739.jpg,1000,750,879,2,1,N/A,partial,red
2740,002740.jpg,1000,750,906,1,1,N/A,partial,red
2741,002741.jpg,1000,664,475,1,1,side,partial,silver
2742,002742.jpg,668,1000,699,1,1,side,partial,silver
2743,002743.jpg,668,1000,693,1,1,side,partial,silver
2744,002744.jpg,1000,668,699,1,1,side,partial,silver
2745,002745.jpg,1000,668,647,1,1,rear,partial,silver
2746,002746.jpg,1000,668,722,1,1,side,partial,silver
2747,002747.jpg,668,1000,610,1,1,side,partial,silver
2748,002748.jpg,1000,667,694,2,1,side,partial,red
2749,002749.jpg,1000,667,666,2,1,side,partial,red
2750,002750.jpg,1000,667,590,1,1,side,partial,red
2751,002751.jpg,1000,667,653,2,1,side,partial,red
2752,002752.jpg,1000,667,665,2,1,side,partial,red
2753,002753.jpg,1000,667,609,3,1,side,partial,red
2754,002754.jpg,1000,750,884,2,1,N/A,partial,red
2755,002755.jpg,1000,750,1053,2,1,N/A,partial,red
2756,002756.jpg,1000,667,645,2,1,front,partial,red
2757,002757.jpg,1000,664,905,2,1,front,partial,red
2758,002758.jpg,1000,627,802,1,1,N/A,partial,red
2759,002759.jpg,1000,589,836,1,1,rear,partial,red
2760,002760.jpg,1000,667,657,3,2,side,partial,red
2761,002761.jpg,1000,667,950,6,3,front,partial,red
2762,002762.jpg,1000,585,785,2,1,side,partial,red
2763,002763.jpg,1000,750,817,1,1,side,partial,red
2764,002764.jpg,1000,563,768,2,1,side,partial,red
2765,002765.jpg,1000,667,582,1,1,side,partial,red
2766,002766.jpg,1000,667,654,2,2,front,partial,red
2767,002767.jpg,1000,667,792,4,2,side,partial,red
2768,002768.jpg,1000,667,687,4,2,side,partial,red
2769,002769.jpg,1000,561,796,2,2,side,partial,red
2770,002770.jpg,1000,634,894,1,1,side,partial,red
2771,002771.jpg,1000,664,823,1,1,rear,partial,red
2772,002772.jpg,1000,667,804,3,2,front,partial,red
2773,002773.jpg,1000,667,809,1,1,front,partial,red
2774,002774.jpg,1000,664,928,2,1,side,partial,red
2775,002775.jpg,1000,664,754,3,1,side,partial,red
2776,002776.jpg,1000,664,825,3,2,side,partial,red
2777,002777.jpg,1000,664,846,3,1,side,partial,red
2778,002778.jpg,1000,664,884,1,1,side,partial,red
2779,002779.jpg,1000,667,865,4,3,side,partial,red
2780,002780.jpg,1000,664,935,3,2,side,partial,red
2781,002781.jpg,1000,664,1092,1,1,side,partial,red
2782,002782.jpg,1000,664,1179,1,1,side,partial,red
2783,002783.jpg,1000,667,667,3,2,side,partial,silver
2784,002784.jpg,1000,667,737,1,1,front,partial,red
2785,002785.jpg,1000,665,715,2,1,front,partial,silver
2786,002786.jpg,750,1000,768,3,1,front,partial,white
2787,002787.jpg,750,1000,793,2,1,side,partial,silver
2788,002788.jpg,1000,667,638,1,1,front,partial,gray
2789,002789.jpg,1000,667,502,2,1,side,partial,silver
2790,002790.jpg,1000,667,560,2,1,front,partial,silver
2791,002791.jpg,1000,667,649,1,1,N/A,partial,silver
2792,002792.jpg,1000,667,448,1,1,side,partial,silver
2793,002793.jpg,1000,667,426,1,1,side,partial,silver
2794,002794.jpg,1000,633,597,2,1,N/A,partial,silver
2795,002795.jpg,1000,750,909,1,1,front,partial,yellow
2796,002796.jpg,1000,750,790,1,1,side,partial,red
2797,002797.jpg,667,1000,672,1,1,side,partial,silver
2798,002798.jpg,1000,667,673,1,1,side,partial,silver
2799,002799.jpg,1000,667,684,1,1,side,partial,silver
2800,002800.jpg,1000,750,868,2,2,side,partial,white
2801,002801.jpg,1000,750,650,3,3,front,partial,white
2802,002802.jpg,1000,667,612,3,1,front,partial,gray
2803,002803.jpg,1000,667,570,1,1,front,partial,silver
2804,002804.jpg,1000,667,1214,2,1,side,partial,silver
2805,002805.jpg,1000,667,581,1,1,side,partial,gray
2806,002806.jpg,1000,667,770,3,3,rear,partial,gray
2807,002807.jpg,1000,667,706,2,1,front,partial,gray
2808,002808.jpg,1000,667,570,1,1,side,partial,gray
2809,002809.jpg,1000,674,678,3,2,side,partial,yellow
2810,002810.jpg,1000,668,622,1,1,N/A,partial,yellow
2811,002811.jpg,1000,668,544,1,1,side,partial,yellow
2812,002812.jpg,1000,599,461,1,1,front,partial,silver
2813,002813.jpg,1000,667,737,2,1,side,partial,silver
2814,002814.jpg,1000,667,924,2,1,side,partial,silver
2815,002815.jpg,1000,667,730,1,1,side,partial,silver
2816,002816.jpg,1000,667,711,1,1,side,partial,silver
2817,002817.jpg,1000,750,721,1,1,rear,partial,white
2818,002818.jpg,1000,668,817,2,1,side,partial,silver
2819,002819.jpg,1000,668,966,1,1,side,partial,gray
2820,002820.jpg,1000,668,936,2,1,side,partial,gray
2821,002821.jpg,668,1000,799,4,2,side,partial,gray
2822,002822.jpg,1000,667,687,1,1,side,partial,gray
2823,002823.jpg,1000,673,625,1,1,N/A,partial,silver
2824,002824.jpg,1000,667,506,2,1,side,partial,silver
2825,002825.jpg,1000,667,750,2,1,side,partial,silver
2826,002826.jpg,1000,750,450,3,1,N/A,partial,silver
2827,002827.jpg,1000,750,978,2,1,side,partial,red
2828,002828.jpg,1000,667,851,3,2,N/A,partial,silver
2829,002829.jpg,1000,1000,1293,2,1,side,partial,blue
2830,002830.jpg,1000,667,614,1,1,side,partial,white
2831,002831.jpg,1000,667,753,2,2,side,partial,white
2832,002832.jpg,1000,668,1006,4,2,side,partial,red
2833,002833.jpg,665,1000,832,2,1,front,partial,red
2834,002834.jpg,1000,667,711,2,1,rear,partial,black
2835,002835.jpg,1000,667,508,1,1,side,partial,silver
2836,002836.jpg,1000,667,594,1,1,N/A,partial,red
2837,002837.jpg,1000,667,716,1,1,front,partial,red
2838,002838.jpg,1000,714,919,5,2,side,partial,blue
2839,002839.jpg,1000,736,993,4,2,side,partial,pink
2840,002840.jpg,1000,667,796,1,1,N/A,partial,red
2841,002841.jpg,1000,667,345,1,1,side,partial,silver
2842,002842.jpg,1000,641,625,3,1,side,partial,blue
2843,002843.jpg,1000,667,691,3,1,front,partial,silver
2844,002844.jpg,667,1000,556,2,1,front,partial,silver
2845,002845.jpg,1000,667,784,3,2,front,partial,blue
2846,002846.jpg,1000,750,626,2,1,side,partial,gray
2847,002847.jpg,1000,750,605,2,1,N/A,partial,white
2848,002848.jpg,1000,667,851,2,1,front,partial,red
2849,002849.jpg,692,1000,924,2,1,N/A,partial,black
2850,002850.jpg,1000,667,828,3,1,side,partial,black
2851,002851.jpg,1000,667,670,3,1,rear,partial,black
2852,002852.jpg,1000,667,646,1,1,N/A,partial,gray
2853,002853.jpg,1000,667,522,1,1,side,partial,gray
2854,002854.jpg,1000,667,716,2,1,rear,partial,gray
2855,002855.jpg,1000,667,807,2,2,side,partial,red
2856,002856.jpg,1000,667,747,2,1,side,partial,red
2857,002857.jpg,1000,563,502,2,1,front,partial,white
2858,002858.jpg,1000,691,702,3,1,N/A,partial,silver
2859,002859.jpg,1000,667,620,1,1,rear,partial,silver
2860,002860.jpg,1000,713,673,1,1,front,partial,red
2861,002861.jpg,1000,750,596,2,1,N/A,partial,silver
2862,002862.jpg,1000,750,581,4,1,N/A,partial,silver
2863,002863.jpg,1000,638,825,1,1,N/A,partial,green
2864,002864.jpg,1000,750,626,2,1,side,partial,white
2865,002865.jpg,1000,750,530,1,1,side,partial,white
2866,002866.jpg,1000,628,700,1,1,side,partial,red
2867,002867.jpg,1000,667,564,2,2,side,partial,red
2868,002868.jpg,1000,667,627,3,2,side,partial,white
2869,002869.jpg,1000,598,387,1,1,N/A,partial,white
2870,002870.jpg,1000,666,399,2,1,side,partial,white
2871,002871.jpg,1000,666,396,2,1,side,partial,white
2872,002872.jpg,750,1000,806,2,1,N/A,partial,gray
2873,002873.jpg,1000,750,557,1,1,side,partial,silver
2874,002874.jpg,1000,750,621,1,1,side,partial,green
2875,002875.jpg,1000,667,589,1,1,front,partial,silver
2876,002876.jpg,1000,667,680,1,1,side,partial,silver
2877,002877.jpg,1000,667,576,4,1,side,partial,white
2878,002878.jpg,1000,667,445,1,1,N/A,partial,black
2879,002879.jpg,1000,667,655,2,1,side,partial,brown
2880,002880.jpg,1000,667,300,2,1,side,partial,white
2881,002881.jpg,1000,667,622,1,1,side,partial,black
